key,size_bytes,ingest_date,storage_class
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0018.parquet,45194733,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0019.parquet,34680331,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0020.parquet,19605242,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0021.parquet,43458757,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0022.parquet,20976665,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0023.parquet,21989542,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0024.parquet,15103492,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0025.parquet,27321741,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0026.parquet,43494022,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0027.parquet,9825639,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0028.parquet,49366123,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0029.parquet,26610786,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0030.parquet,29841981,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0031.parquet,40742010,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0032.parquet,8886097,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0033.parquet,615938,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0034.parquet,21163821,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0035.parquet,16191232,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0036.parquet,27885537,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0037.parquet,43082859,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0038.parquet,35714656,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-29/region=us/customer_20250929_0039.parquet,23335079,2025-09-29,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0000.parquet,45496903,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0001.parquet,1907973,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0002.parquet,30258865,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0003.parquet,815678,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0004.parquet,5006176,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0005.parquet,39127251,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0006.parquet,25930227,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0007.parquet,4132367,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0008.parquet,18045627,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0009.parquet,35401137,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0010.parquet,40505473,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0011.parquet,46660197,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0012.parquet,13755072,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0013.parquet,195420,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0014.parquet,16299978,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0015.parquet,228036,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0016.parquet,26462171,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0017.parquet,29480608,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0018.parquet,23219181,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0019.parquet,15257767,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0020.parquet,40119194,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0021.parquet,17242849,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0022.parquet,33479643,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0023.parquet,23536867,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0024.parquet,11143802,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0025.parquet,44954188,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0026.parquet,10833096,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0027.parquet,10910762,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0028.parquet,189447,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0029.parquet,9089372,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0030.parquet,24347734,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0031.parquet,30070165,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0032.parquet,49353140,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0033.parquet,43884093,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0034.parquet,3635990,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0035.parquet,34261113,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0036.parquet,18616214,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0037.parquet,23613780,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0038.parquet,16171447,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0039.parquet,16809865,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0040.parquet,42056348,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0041.parquet,11443081,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0042.parquet,17970489,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0043.parquet,9859197,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-09-30/region=us/customer_20250930_0044.parquet,43396463,2025-09-30,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0000.parquet,35153376,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0001.parquet,38971033,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0002.parquet,14663298,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0003.parquet,22081792,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0004.parquet,6110447,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0005.parquet,41419901,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0006.parquet,8712621,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0007.parquet,13778809,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0008.parquet,16906851,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0009.parquet,42885744,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0010.parquet,34384305,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0011.parquet,18710550,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0012.parquet,13974160,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0013.parquet,21950,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0014.parquet,30309506,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0015.parquet,42722563,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0016.parquet,31482438,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0017.parquet,9078335,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0018.parquet,25353566,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0019.parquet,44836370,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0020.parquet,48793408,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0021.parquet,14830370,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0022.parquet,10625282,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0023.parquet,47306819,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0024.parquet,10240264,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0025.parquet,21882150,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0026.parquet,41462099,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0027.parquet,48190353,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0028.parquet,20976930,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0029.parquet,25283200,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0030.parquet,49189007,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0031.parquet,18580961,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0032.parquet,1902147,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0033.parquet,33220206,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0034.parquet,17115049,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0035.parquet,8717447,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0036.parquet,1097113,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0037.parquet,7847583,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0038.parquet,20026962,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-01/region=us/customer_20251001_0039.parquet,15564683,2025-10-01,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0000.parquet,37381876,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0001.parquet,2263960,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0002.parquet,37483736,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0003.parquet,46457986,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0004.parquet,1238601,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0005.parquet,197908,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0006.parquet,7016374,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0007.parquet,4124722,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0008.parquet,40761465,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0009.parquet,49190932,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0010.parquet,47685294,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0011.parquet,33140802,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0012.parquet,23714892,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0013.parquet,31190167,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0014.parquet,47299849,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0015.parquet,2666211,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0016.parquet,12076773,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0017.parquet,17089487,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0018.parquet,31218741,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0019.parquet,30500349,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0020.parquet,24100693,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0021.parquet,6590176,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0022.parquet,20021498,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0023.parquet,31891776,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0024.parquet,14197582,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0025.parquet,33165657,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0026.parquet,46192151,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0027.parquet,38030030,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0028.parquet,19493806,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0029.parquet,7407060,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0030.parquet,1060530,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0031.parquet,43017599,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0032.parquet,24466927,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0033.parquet,4076613,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0034.parquet,19801312,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-02/region=us/customer_20251002_0035.parquet,38629409,2025-10-02,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0000.parquet,47380858,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0001.parquet,49112434,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0002.parquet,41972628,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0003.parquet,19051032,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0004.parquet,22922916,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0005.parquet,2567275,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0006.parquet,46631968,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0007.parquet,23414208,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0008.parquet,10284451,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0009.parquet,30351755,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0010.parquet,2372787,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0011.parquet,15201034,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0012.parquet,10719568,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0013.parquet,6174957,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0014.parquet,37857302,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0015.parquet,28492357,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0016.parquet,24217562,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0017.parquet,6475377,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0018.parquet,10593739,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0019.parquet,33791138,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0020.parquet,27225987,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0021.parquet,4823772,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0022.parquet,25968442,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0023.parquet,220340,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0024.parquet,4531871,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0025.parquet,3800468,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0026.parquet,16156442,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0027.parquet,12833338,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0028.parquet,43607711,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0029.parquet,46318294,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0030.parquet,40782730,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0031.parquet,36533913,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0032.parquet,25391835,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0033.parquet,29495240,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0034.parquet,45578813,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-03/region=us/customer_20251003_0035.parquet,38359947,2025-10-03,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0000.parquet,35492365,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0001.parquet,42587965,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0002.parquet,19237307,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0003.parquet,29241643,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0004.parquet,35902229,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0005.parquet,15022517,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0006.parquet,10063188,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0007.parquet,39631014,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0008.parquet,22184067,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0009.parquet,11661696,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0010.parquet,7743620,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0011.parquet,21374783,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0012.parquet,26010512,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0013.parquet,9931510,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0014.parquet,22403744,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0015.parquet,33793922,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0016.parquet,19670098,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0017.parquet,5290824,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0018.parquet,40052311,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0019.parquet,25276319,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0020.parquet,14847321,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0021.parquet,27500190,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0022.parquet,41429682,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0023.parquet,38709736,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0024.parquet,34380101,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0025.parquet,12618410,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0026.parquet,41495683,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0027.parquet,48928893,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0028.parquet,32858291,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0029.parquet,26192238,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0030.parquet,27708254,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0031.parquet,43179026,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0032.parquet,42794921,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0033.parquet,39731971,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0034.parquet,12722584,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0035.parquet,916458,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0036.parquet,8144161,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0037.parquet,39771093,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0038.parquet,40397862,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0039.parquet,41339248,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0040.parquet,9750303,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0041.parquet,15326964,2025-10-04,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-04/region=us/customer_20251004_0042.parquet,27368811,2025-10-04,STANDARD
